Jessie,Louis,229315179,41,77,2019,1
Tracey,Clifford,204997959,87,83,2016,0
Athene,Nadeau,319614373,44,73,2018,0
Lea,Moseley,208191900,76,98,2018,1
Aurea,Michaud,294711400,63,98,2019,1
Lenette,Rosen,236876908,71,97,2016,1
Delia,Oakes,286933309,65,86,2019,1
Sherri,Kurtz,278435178,95,80,2018,0
Oona,Jeffers,204115973,98,87,2018,0
Danni,Calloway,318521267,76,99,2018,1
Lavinia,Beal,254859879,81,93,2020,1
Fleur,Bautista,275646273,71,98,2018,1
Chris,Winn,249288086,90,83,2017,1
Quinn,Suggs,267367551,84,92,2018,0
Cathlene,Stern,228165519,57,71,2019,1
Sharon,Stapleton,319969091,60,98,2019,0
Lotty,Lyles,276034783,65,72,2019,1
Gweneth,Laird,239212859,73,81,2018,0
Mireielle,Montano,265500786,46,81,2017,1
Jeannine,Diamond,236803952,90,60,2017,1
Bonnee,Dawkins,286985701,61,80,2017,0
Wallis,Roland,211129765,90,97,2016,1
Billye,Hagan,291879651,97,74,2020,0
Joy,Goldman,264388821,51,66,2020,1
Felita,Bryson,273363443,42,96,2017,1
Amanda,Barajas,205672932,98,91,2018,0
Melli,Lovett,260465495,48,68,2016,1
Joella,Segura,224262786,46,63,2016,0
Julita,Metz,310266187,70,78,2016,0
Valida,Lockett,290916248,72,88,2018,0
Bertine,Langford,249592592,52,84,2017,0
Ardyce,Hinson,236542376,76,64,2019,1
Nedi,Eastman,292985271,58,97,2016,1
Dona,Rock,313696170,76,99,2016,1
Fayina,Hooks,214991653,82,95,2019,1
Gigi,Woody,293379006,95,74,2020,0
Rozalie,Smallwood,260611431,74,79,2020,0
Rheba,Shapiro,250806087,94,82,2018,0
Gwenni,Crowell,258442668,54,69,2020,1
Ivory,Whalen,233143178,46,70,2016,1
Giana,Triplett,310291228,81,86,2019,1
Glyn,Hooker,283199569,41,98,2020,0
Malissia,Chatman,249655323,97,76,2018,1
Anette,Aldrich,268696067,43,86,2019,0
Brittne,Cahill,200325010,78,63,2016,0
Halli,Youngblood,236518451,92,77,2020,0
Ricky,Ybarra,279453583,73,65,2016,1
Mel,Stallings,217599054,65,97,2017,0
Neilla,Sheets,228634609,55,85,2019,0
Bianka,Samuel,220796269,62,64,2019,0
Malva,Reeder,223150868,71,92,2019,0
Kelsey,Person,213246523,72,60,2018,0
Ciel,Pack,207602358,51,76,2018,1
Clovis,Lacey,259082456,61,63,2017,0
Ottilie,Connelly,305640588,96,78,2019,1
Frederique,Bateman,297801006,100,89,2017,0
Adelaide,Abernathy,234331064,99,94,2017,0
Emmalee,Winkler,204159281,45,88,2016,1
Jeniece,Wilkes,213771785,42,96,2016,1
Carla,Masters,213153225,73,87,2019,0
Aime,Hackett,265023717,40,83,2016,0
Marice,Granger,329192647,67,68,2016,0
Arlen,Gillis,310392340,90,85,2019,1
Ebony,Schmitz,326646070,86,77,2019,0
Maia,Sapp,325511210,84,79,2017,0
Mab,Napier,240184014,62,80,2016,1
Ilsa,Souza,292244780,88,68,2016,0
Junia,Lanier,235409244,68,62,2020,0
Celeste,Gomes,279292401,49,66,2016,0
Viviyan,Weir,297844572,47,75,2017,0
Benedikta,Otero,201030046,59,76,2017,0
Annelise,Ledford,265654981,70,84,2016,1
Nikkie,Burroughs,267061710,45,66,2017,0
Michelle,Babcock,205214754,67,63,2018,0
Emalee,Ventura,247141568,75,83,2019,1
Sula,Siegel,320770773,96,79,2020,1
Sue,Dugan,225595278,91,65,2019,1
Joyan,Clinton,225267266,96,74,2020,1
Charil,Christie,323265017,63,88,2018,1
Cherilyn,Bledsoe,271004161,55,67,2019,0
Flss,Atwood,318439141,77,68,2019,0
Keslie,Wray,304272655,78,72,2020,0
Beilul,Varner,219222187,59,78,2020,1
Donnamarie,Spangler,279724432,45,100,2019,0
Giovanna,Otto,269763825,96,75,2018,1
Tammie,Anaya,273211758,54,100,2018,1
Nataline,Staley,222038948,55,77,2019,1
Janka,Kraft,295289333,57,94,2020,1
Eveline,Fournier,312190839,56,86,2018,0
Joete,Eddy,221098490,88,73,2019,1
Sandi,Belanger,315399077,92,60,2018,0
Maryellen,Wolff,224233223,43,71,2020,1
Grazia,Thorne,303345515,51,78,2020,1
Andrea,Bynum,215688969,47,78,2017,1
Mil,Burnette,273823316,52,67,2016,0
Jordanna,Boykin,293048958,70,60,2016,1
Stephenie,Swenson,299476485,98,96,2017,0
Charisse,Purvis,255987446,75,94,2018,0
Maryanne,Pina,225739865,91,74,2018,1
Katlin,Khan,236568450,43,74,2017,0
Cathee,Duvall,277177725,66,95,2018,0
Heidie,Darby,299329264,48,78,2020,0
Sybille,Xiong,205233684,95,93,2019,0
Maris,Kauffman,202185460,87,78,2019,1
Teddie,Ali,227626453,40,85,2020,0
Agnola,Yu,290100566,74,71,2020,0
Iormina,Healy,269180151,72,80,2019,0
Joletta,Engle,318577889,98,64,2019,0
Alayne,Corona,286626085,56,65,2020,0
Lyda,Benoit,221352342,67,80,2019,0
Kaila,Valle,279819179,58,77,2020,0
Joline,Steiner,322626910,61,75,2018,0
Yolanthe,Spicer,200426773,82,76,2017,1
Lexis,Shaver,257833061,82,65,2016,0
Genia,Randle,277418074,98,97,2016,0
Ainslie,Lundy,216438454,48,78,2018,0
Florinda,Dow,308855981,40,80,2018,0
Sosanna,Chin,284301416,77,66,2018,1
Dolli,Calvert,294369061,71,96,2019,1
Hulda,Staton,326997075,75,100,2018,0
Georgeanne,Neff,243577804,40,95,2016,0
Blakelee,Kearney,251162245,81,85,2017,1
Cal,Darden,222257724,53,65,2019,1
Linette,Oakley,303023833,55,95,2019,1
Reeba,Medeiros,223839962,40,70,2019,0
Deni,Mccracken,247130660,75,99,2020,1
Aaren,Crenshaw,228483208,73,86,2020,1
Roxana,Block,316916264,80,100,2019,0
Geralda,Beaver,303843863,66,60,2016,1
Bobbee,Perdue,317344504,71,65,2016,1
Berte,Dill,287275521,49,86,2016,0
Jan,Whittaker,321551255,42,65,2020,0
Ilka,Tobin,269323585,74,69,2018,0
Cherrita,Cornelius,294958067,78,69,2018,0
Cristine,Washburn,210439946,74,75,2018,1
Trixy,Hogue,220889808,78,60,2018,1
Corette,Goodrich,235351388,90,73,2020,0
Eveline,Easley,203725400,99,60,2016,0
Madelin,Bravo,323289200,62,65,2019,1
Eddie,Dennison,264502645,51,78,2020,0
Meghan,Vera,220403031,63,66,2020,0
Sorcha,Shipley,319913021,68,60,2017,0
Cindelyn,Kerns,240769960,41,75,2016,1
Donelle,Jorgensen,318228864,54,73,2018,0
Harmony,Crain,259995421,78,69,2020,1
Aile,Abel,260375556,66,100,2020,1
Krystalle,Villalobos,206930991,89,87,2017,0
Sianna,Maurer,302416427,84,72,2020,0
Gypsy,Longoria,209268567,93,96,2019,0
Catlin,Keene,293514354,70,89,2019,0
Genni,Coon,248398300,87,74,2019,1
Evangelina,Sierra,253172982,45,100,2016,1
Lulita,Witherspoon,222385337,50,93,2018,0
Ava,Staples,263441018,65,66,2016,0
Fanchon,Pettit,309728153,69,99,2018,1
Caty,Kincaid,298431188,87,93,2016,1
Keely,Eason,240624813,42,94,2017,1
Renie,Madrid,236339469,92,79,2019,1
Ilysa,Echols,287597831,52,77,2019,0
Ellynn,Lusk,326550105,87,99,2016,0
Laraine,Wu,262506924,78,79,2019,1
Jerrine,Stahl,300433346,71,75,2020,0
Lotty,Currie,275482055,40,72,2016,1
Trina,Thayer,224830486,67,92,2017,0
Aryn,Shultz,246466280,46,74,2019,1
Shay,Sherwood,283334948,70,89,2017,1
Cordy,Mcnally,321088071,48,73,2020,1
Beverlie,Seay,204121714,93,72,2016,0
Maris,North,318591541,40,81,2018,1
Eda,Maher,223686475,89,92,2017,1
Bill,Kenny,256638393,95,65,2019,1
Candide,Hope,226000612,77,92,2018,1
Nanci,Gagne,232039145,98,69,2016,1
Esmaria,Barrow,205018584,75,62,2016,0
Philippine,Nava,307067081,81,90,2017,0
Vanessa,Myles,284847535,51,75,2017,0
Mamie,Moreland,249319690,53,70,2020,0
Marisa,Honeycutt,320236004,70,84,2020,0
Ronnica,Hearn,232420877,65,90,2019,0
Carma,Diggs,237571717,48,65,2020,0
Avis,Caron,299972696,81,85,2019,0
Fionnula,Whitten,214187667,54,81,2016,1
Kellsie,Westbrook,310556957,99,98,2020,0
Leigha,Stovall,213983157,92,60,2017,0
Amabel,Ragland,208441199,92,88,2017,0
Allianora,Queen,274232115,91,62,2017,1
Olivette,Munson,298913231,49,61,2020,0
Janessa,Meier,219589409,91,82,2019,0
Dorolice,Looney,320570417,40,60,2016,0
Cherilynn,Kimble,233465284,59,97,2020,0
Charlotta,Jolly,260465510,43,84,2019,0
Bunni,Hobson,217876604,66,74,2018,1
Joella,London,244727802,56,88,2019,1
Carmel,Goddard,220852555,51,76,2016,1
Helene,Culver,319768589,46,94,2018,0
Reina,Burr,209290737,62,89,2020,0
Anette,Presley,268469839,67,87,2017,1
Janot,Negron,212467906,47,93,2018,1
Emmeline,Connell,239638438,57,96,2018,0
Brook,Tovar,301020213,65,64,2019,1
Kimberli,Marcus,206162767,47,68,2017,1
Eadith,Huddleston,263072143,58,79,2019,0
Gabbie,Hammer,278910583,98,79,2020,0
Roch,Ashby,212907772,71,93,2019,0
Annissa,Salter,218904795,41,73,2018,0
Beilul,Root,215037334,41,83,2016,1
Adore,Pendleton,206940190,80,71,2017,0
Cari,Oleary,261438185,50,97,2017,1
Blinni,Nickerson,289687850,57,95,2020,0
Della,Myrick,301988790,62,92,2019,0
Berny,Judd,226144586,57,77,2016,0
Lonee,Jacobsen,320134092,80,96,2017,0
Ferne,,254922776,100,94,2017,0
Stefanie,Elliot,293249812,94,71,2019,0
Ellette,Bain,222739206,46,80,2019,1
Josy,Adair,311791041,61,68,2016,1
Carolan,Starnes,275580067,54,92,2017,0
Myrilla,Sheldon,293891035,78,78,2017,1
Carlie,Matos,313729131,52,100,2019,0
Aile,Light,223191924,44,98,2019,0
Judith,Busby,262337206,74,75,2016,0
Mareah,Herndon,253453920,98,90,2016,0
Christin,Hanley,244835081,95,94,2019,0
Dody,Bellamy,297383810,44,84,2017,1
Henrietta,Jack,204258682,97,60,2020,0
Glori,Doty,279668965,50,66,2016,0
Kylynn,Bartley,261594441,61,71,2018,1
Alissa,Yazzie,315474284,66,61,2020,1
Martie,Rowell,211401051,61,85,2019,0
Cosette,Parson,231547231,79,64,2019,1
Lory,Gifford,306532751,65,62,2016,1
Chrystal,Cullen,233021284,50,95,2019,0
Jacquelynn,Christiansen,209262757,83,92,2017,1
Nissy,Benavides,206547146,81,73,2016,1
Collette,Barnhart,258794027,53,69,2018,1
Stesha,Talbot,283142198,63,60,2020,1
Lilli,Mock,289657300,64,64,2018,0
Shayna,Crandall,328992732,99,88,2020,0
Cathrin,Connors,228540465,75,88,2016,1
Moreen,Bonds,250286201,94,79,2018,0
Johannah,Whitt,200297349,57,81,2016,1
Ailee,Gage,250978881,88,86,2018,0
Joy,Bergman,227287269,85,83,2020,0
Feliza,Arredondo,320025809,80,83,2018,0
Rebecka,Addison,286349438,76,91,2020,0
Gabbi,Marion,315119551,72,68,2016,0
Ida,Lujan,271294425,82,89,2019,1
Lexie,Dowdy,224022040,98,98,2019,1
Barbabra,Jernigan,274540756,64,95,2018,0
Rhoda,Huynh,262404214,45,90,2019,0
Angela,Bouchard,237850589,65,91,2017,0
Rose,Dutton,266652587,87,95,2018,1
Konstance,Rhoades,326581676,55,88,2018,0
Andriana,Ouellette,207841846,74,60,2018,0
Kora,Kiser,284419860,48,74,2016,1
Carleen,Rubin,253228011,44,97,2017,1
Farand,Herrington,256301523,70,70,2020,1
Janey,Hare,232275795,66,60,2018,1
Kristien,Denny,266591138,76,93,2016,0
Anastasia,Blackman,209128790,43,80,2018,1
Tedda,Babb,265475918,97,85,2019,1
Rois,Allred,278783001,63,62,2016,1
Henrieta,Rudd,242211037,50,87,2016,1
Barbara-Anne,Paulson,285972317,79,61,2017,1
Daile,Ogden,216840227,70,83,2019,0
Rebekah,Koenig,253495545,52,90,2016,1
Carole,Jacob,261320773,63,84,2019,0
Anthiathia,Irving,268374092,51,78,2019,0
Charlot,Geiger,263980838,87,77,2018,1
Geneva,Begay,284591658,81,77,2020,1
Ladonna,Parra,278168689,64,70,2018,1
Enrika,Champion,237504363,91,66,2016,1
Jobyna,Lassiter,324644845,55,81,2019,0
Jewell,Hawk,210348424,88,61,2016,0
Sara,Esposito,306837654,52,79,2018,1
Dulce,Cho,265664385,58,74,2018,0
Ermina,Waldron,270487000,87,88,2020,1
Agace,Vernon,207937273,71,62,2016,1
Glori,Ransom,229705711,70,83,2017,0
Marthe,Prather,217263629,53,64,2016,0
Milka,Keenan,265697849,52,91,2016,1
Viola,Jean,220152322,77,93,2016,1
Ethelyn,Grover,249302629,88,95,2017,0
Willabella,Chacon,271040692,90,100,2018,0
Kimberli,Vick,273487491,42,81,2020,1
Bernice,Sands,316331340,43,68,2016,1
Charita,Roark,208666832,57,69,2020,1
Renate,Parr,232971530,56,90,2019,1
Clarice,Mayberry,207366490,48,98,2018,0
Seline,Greenberg,275213262,78,88,2019,1
Savina,Coley,298824263,90,87,2016,1
Vita,Bruner,295043530,41,75,2017,1
Valentia,Whitman,257586714,51,86,2020,1
Livia,Skaggs,320745304,70,62,2018,1
Arlen,Shipman,201812710,88,89,2016,0
Helga,Means,295493140,83,63,2020,1
Nerti,Leary,324051542,78,69,2017,0
Nadine,Hutton,297925208,54,94,2018,0
Felicity,Romo,319044435,55,77,2016,1
Carol,Medrano,319699669,64,99,2019,0
Eustacia,Ladd,230577102,56,83,2018,1
Erica,Kruse,234606503,59,68,2020,1
Gus,Friend,285825542,82,93,2020,1
Shel,Darling,203144499,61,89,2018,1
Stefanie,Askew,206794779,93,79,2020,1
Dahlia,Valentin,319361097,52,64,2020,0
Kaela,Schulz,262498211,84,66,2018,1
Bethena,Alfaro,251932983,57,75,2017,1
Audra,Tabor,233572356,84,94,2019,0
Lissa,Mohr,254718006,98,96,2017,0
Sascha,Gallo,235435866,83,86,2016,0
Mavra,Bermudez,264626343,80,62,2016,1
Simonette,Pereira,264219145,83,60,2017,0
Brana,Isaac,311864126,46,97,2020,1
Steffane,Bliss,298943544,73,76,2019,0
Brenna,Reaves,325667352,45,64,2019,0
Ardra,Flint,286494971,47,93,2020,0
Jordain,Comer,285189949,66,69,2019,1
Lonee,Boston,221104188,44,77,2017,1
Gennie,Woodall,242954819,89,77,2020,0
Darryl,Naquin,254972458,95,80,2018,0
Lory,Guevara,260757978,81,75,2018,0
Tiffani,Earl,244911091,63,74,2019,1
Clo,Delong,231280355,96,65,2018,1
Janie,Carrier,276517758,91,77,2018,0
Giorgia,Pickens,256627627,59,100,2016,0
Anabella,Brand,214114345,50,98,2016,1
Francisca,Tilley,292282819,51,99,2020,1
Evangeline,Schaffer,210715053,61,86,2019,1
Lari,Read,260046844,47,66,2019,1
Toinette,Lim,324481549,56,97,2020,0
Eustacia,Knutson,239824326,72,91,2018,0
Gussi,Fenton,294590721,63,75,2018,0
Nessa,Doran,235948829,88,85,2018,0
Tersina,Chu,311912371,66,75,2016,1
Saudra,Vogt,312310055,96,69,2017,1
Florencia,Vann,239738017,69,85,2019,0
Cayla,Prescott,324611541,84,66,2018,1
Kamillah,Mclain,245660089,69,90,2019,0
Karole,Landis,314725183,44,71,2016,1
Florinda,Corcoran,218602848,65,95,2019,0
Tamra,Ambrose,307392495,42,86,2019,0
Meridith,Zapata,276951662,86,75,2016,1
Norine,Hyatt,319332518,42,94,2018,1
Keslie,Hemphill,283842849,42,68,2018,1
Melva,Faulk,220249931,98,88,2018,1
Theresina,Call,246059497,89,76,2018,1
Madel,Dove,209846788,96,73,2019,1
Jennee,Boudreaux,277588390,42,99,2016,0
Theo,Aragon,218695751,62,76,2020,0
Farand,Whitlock,249690240,92,85,2017,0
Shir,Trejo,232696516,47,66,2019,0
Bernelle,Tackett,273468769,41,85,2018,1
Odelia,Shearer,259277748,46,65,2017,1
Sofia,Saldana,283547335,98,86,2017,1
Ysabel,Hanks,244877910,59,91,2017,1
Sean,Gold,225402908,45,93,2019,1
Jennilee,Driver,211035900,70,60,2017,1
Larina,Mckinnon,264644558,79,83,2017,0
Kalie,Koehler,318410591,89,96,2019,1
Vannie,Champagne,216884448,71,66,2017,0
Kirby,Bourgeois,236399356,66,99,2017,1
Farra,Pool,267064987,87,76,2019,1
Kevina,Keyes,261878379,96,68,2016,1
Rayshell,Goodson,221878656,61,69,2020,1
Silvana,Foote,223021881,49,63,2016,0
Jammie,Early,307828058,57,91,2019,0
Tonie,Lunsford,252558788,61,69,2020,0
Willette,Goldsmith,282846355,85,79,2016,0
Laurel,Flood,293246334,60,94,2020,1
Pavia,Winslow,292885390,71,74,2017,1
Terrie,Sams,220554824,91,60,2016,0
Anne-Marie,Reagan,282550432,51,78,2017,0
Nydia,Shea,218155714,85,82,2020,0
Ofella,Rouse,244981839,65,82,2018,0
Tiffanie,Hartley,209778586,82,99,2017,1
Carlie,Mayfield,223893488,51,96,2019,0
Kevina,Elder,304860178,100,63,2020,0
Rosalind,Rankin,325875006,70,89,2017,1
Lorelei,Hanna,203757743,44,97,2019,1
Cynthia,Cowan,313818382,88,67,2017,1
Linn,Lucero,242408354,74,73,2020,0
Janith,Arroyo,219433179,52,75,2019,1
Bethina,Slaughter,267509992,67,69,2020,0
Brandi,Haas,264747434,46,89,2019,0
Merrily,Oconnell,216874308,47,90,2019,0
Johnath,Minor,322888159,78,71,2016,0
Lari,Kendrick,275901927,90,100,2020,0
Miran,Shirley,223418138,51,68,2018,1
Audrie,Kendall,290042462,73,92,2020,0
Tabitha,Boucher,244735466,100,71,2019,0
Malissia,Archer,236593021,90,72,2019,1
Sybil,Boggs,328485071,83,74,2018,1
Roze,Odell,236030157,98,95,2020,0
Courtney,Dougherty,272440988,60,84,2019,1
Emyle,Andersen,211281620,97,81,2018,1
Roseann,Newell,225851053,76,79,2017,0
Blinny,Crowe,294596410,67,82,2017,1
Tabatha,Wang,291766091,46,94,2019,0
Iolanthe,Friedman,294836440,74,91,2019,0
Meredith,Bland,224303564,44,83,2020,0
Manya,Swain,263780261,40,89,2017,1
Doria,Holley,255417443,98,70,2016,0
Merilee,Felix,320776421,62,83,2018,0
Hester,Pearce,245716379,77,63,2016,0
Bobby,Childs,326731949,75,70,2017,1
Querida,Yarbrough,232093711,77,61,2019,0
Aubry,Galvan,315347128,85,66,2019,1
Lainey,Proctor,264990113,80,62,2016,0
Tracie,Meeks,314941700,53,88,2016,0
Birgitta,Lozano,240703585,46,64,2017,0
Darya,Mora,258244440,40,64,2020,0
Lanna,Rangel,294547631,84,84,2019,1
Merl,Bacon,233513582,62,82,2017,0
Marika,Villanueva,210599880,59,73,2019,0
Kandy,Schaefer,310332455,51,60,2018,0
Jolene,Rosado,256500300,94,70,2017,1
Glori,Helms,200035360,45,88,2016,1
Hermine,Boyce,319824546,60,84,2016,0
Austina,Goss,254011365,56,75,2018,1
Heddi,Stinson,208303311,88,97,2020,0
Felicia,Smart,308881208,69,75,2019,1
Jany,Lake,305323159,67,65,2020,1
Reeba,Ibarra,222289811,83,89,2018,0
Ingunna,Hutchins,287064782,75,90,2020,1
Modestine,Covington,300173792,82,60,2017,0
Meagan,Reyna,224460035,43,73,2019,0
Karlen,Gregg,298589019,76,67,2019,1
Karel,Werner,310753867,57,96,2018,0
Amandi,Crowley,321915117,82,61,2017,0
Zenia,Hatcher,210445436,100,100,2020,1
Ottilie,Mackey,276733143,75,64,2016,0
Zora,Bunch,287595373,57,69,2017,1
Shellie,Womack,275331730,73,92,2020,0
Feodora,Polk,222182905,46,62,2019,1
Hedda,Jamison,305603959,43,92,2018,1
Shandra,Dodd,295647419,54,91,2020,0
Vanessa,Childress,222374186,82,76,2018,1
Kinna,Childers,243455308,60,77,2018,0
Inger,Camp,227211437,56,66,2016,0
Mollie,Villa,296419793,96,91,2020,1
Kendra,Dye,220950584,66,86,2017,1
Loutitia,Springer,229332736,79,83,2019,0
Vanda,Mahoney,328137635,45,70,2018,1
Melva,Dailey,242401112,49,65,2020,1
Norri,Belcher,215435175,67,86,2016,1
Darline,Lockhart,316591794,92,68,2020,0
Terra,Griggs,307237058,74,85,2017,1
Joanna,Costa,239780022,91,86,2018,1
Candra,Connor,228436686,63,60,2018,1
Zsazsa,Brandt,213266997,69,96,2018,0
Viv,Winter,327034391,76,85,2017,0
Martina,Walden,306299424,87,70,2016,1
Hyacinthie,Moser,204576038,52,84,2017,1
Chelsie,Tracy,325877802,68,99,2019,1
Janeen,Tatum,220394115,76,77,2019,1
Goldina,Mccann,236716423,55,70,2019,0
Meredith,Akers,222995551,100,69,2020,1
Hali,Lutz,210358382,85,81,2018,1
Sherye,Pryor,242338474,75,69,2016,0
Riki,Law,293221680,76,76,2016,0
Dix,Orozco,201081205,49,66,2017,0
Nadine,Mcallister,317498967,96,99,2017,1
Vickie,Lugo,244605536,61,64,2018,0
Dolores,Davies,309170145,57,96,2016,0
Karita,Shoemaker,233089300,84,60,2020,0
Shir,Madison,276172253,92,88,2016,0
Gilberta,Rutherford,261651923,84,85,2018,1
Jeanna,Newsome,210889194,55,75,2018,0
Sherie,Magee,264695699,74,76,2019,0
Wallis,Chamberlain,316283610,55,61,2016,0
Deva,Blanton,296543962,94,68,2016,1
Willette,Simms,324739585,91,75,2019,1
Hedwiga,Godfrey,233543182,52,93,2018,1
Reeva,Flanagan,211156916,48,96,2018,0
Josephina,Crum,271166706,71,82,2017,0
Audrye,Cordova,236703859,47,96,2017,0
Ami,Escobar,322599112,62,61,2020,1
Glenna,Downing,261539528,47,100,2018,1
Emilie,Sinclair,319804739,63,98,2019,0
Phoebe,Donahue,200230971,98,74,2019,1
Kittie,Krueger,241466024,84,76,2019,1
Walliw,Mcginnis,249886599,60,88,2019,1
Suellen,Gore,296363678,96,100,2016,1
Vinni,Farris,236263942,87,90,2019,1
Mirna,Webber,267108619,55,76,2019,1
Berget,Corbett,263818930,76,65,2020,1
Margret,Andrade,213780755,85,92,2017,1
Alli,Starr,264373211,45,95,2020,1
Molli,Lyon,266544169,91,60,2016,0
Sayre,Yoder,206178433,67,76,2019,0
Holli,Hastings,320003530,86,78,2020,0
Adriena,Mcgrath,254416823,44,65,2020,1
Sharron,Spivey,235240291,97,85,2018,1
Leia,Krause,289311775,75,75,2019,1
Katlin,Harden,321835722,42,77,2020,1
Gabriella,Crabtree,247513019,45,93,2016,0
Leesa,Kirkpatrick,304533356,60,65,2019,1
Bibbie,Hollis,319268112,64,81,2016,1
Masha,Brandon,204998413,47,79,2020,1
Billye,Arrington,252648916,43,72,2018,1
Sarena,Ervin,300715833,45,76,2020,1
Daisie,Clifton,325049131,74,80,2018,0
Brinna,Ritter,255742862,61,80,2019,0
Frederica,Mcghee,225270198,42,98,2019,1
Gabbie,Bolden,292951547,95,62,2019,0
Krystal,Maloney,207678791,57,99,2020,1
Collete,Gagnon,244562872,95,88,2017,0
Annemarie,Dunbar,236793071,100,66,2018,0
Erika,Ponce,297217466,85,67,2019,1
Belle,Pike,265340184,47,73,2020,1
Koo,Mayes,230189538,97,86,2016,0
Alida,Heard,275630615,60,97,2020,1
Suzie,Beatty,217034277,53,77,2016,1
Amii,Mobley,205722922,99,73,2017,1
Sibylle,Kimball,324741313,96,84,2020,0
Carmelina,Butts,268108956,100,92,2018,1
Chrissy,Montes,271908000,49,95,2020,0
Erina,Herbert,290905646,47,74,2018,1
Aleda,Grady,314389886,98,64,2019,1
Elset,Eldridge,327048813,40,100,2019,0
Neala,Braun,227417851,86,82,2017,0
Prissie,Hamm,307583184,60,73,2018,1
Kiah,Gibbons,223276509,80,83,2018,1
Lexine,Seymour,247136861,87,78,2019,1
Torie,Moyer,248630333,46,87,2017,0
Pavla,Manley,258572946,43,84,2016,0
Trixy,Herron,260347811,99,73,2018,1
Catarina,Plummer,205489582,91,69,2018,0
Violet,Elmore,225274804,95,76,2020,1
Anneliese,Cramer,307337930,71,72,2020,0
Diane-Marie,Gary,233230158,57,89,2020,0
Beatriz,Rucker,317213418,42,96,2016,1
Aleece,Hilton,233960448,74,66,2019,1
Amelita,Blue,301059388,74,91,2019,1
Roseanne,Pierson,266762739,96,74,2019,1
Shane,Fontenot,252991767,45,79,2019,1
Lorenza,Field,320327677,75,71,2017,0
Stevena,Rubio,281371000,64,88,2019,0
Shari,Grace,309950497,92,91,2019,0
Ciel,Goldstein,321991321,68,72,2017,0
Barry,Elkins,326935782,75,60,2017,1
Caitlin,Wills,301976972,46,92,2020,1
Heidi,Novak,237687199,50,61,2018,0
Bidget,John,232915733,53,68,2020,0
Hester,Hickey,219324518,78,100,2018,0
Sheela,Worley,285425590,47,99,2020,0
Rosemaria,Gorman,213786909,61,91,2017,1
Jocelyne,Katz,214473587,61,98,2017,0
Emlynne,Dickinson,328943412,49,80,2020,1
Brittany,Broussard,226693124,69,78,2020,0
Marylinda,Fritz,323994598,78,91,2016,1
Tiphanie,Woodruff,224300757,83,99,2019,0
Miriam,Crow,290234318,43,94,2020,1
Gwyneth,Christopher,303634774,83,98,2020,1
Sheba,Britton,204722284,52,74,2020,0
Adeline,Forrest,318369912,61,67,2019,0
Tommy,Nance,209253627,67,78,2020,1
Guinna,Lehman,259554634,79,83,2019,0
Sonja,Bingham,236524009,84,73,2018,1
Bonnibelle,Zuniga,236095916,81,62,2016,1
Bernie,Whaley,282110323,92,92,2016,1
Anni,Shafer,202888461,63,94,2017,0
Pollyanna,Coffman,303018799,91,79,2019,0
Tess,Steward,243191550,80,76,2017,0
Amandie,Delarosa,227758543,64,99,2019,1
Jania,Nix,313096577,62,68,2017,1
Lucilia,Neely,269936802,92,73,2016,0
Zsazsa,Numbers,260980162,64,90,2016,1
Nikolia,Mata,254145855,84,82,2016,1
Elianora,Manuel,267151401,75,67,2018,1
Elva,Davila,305616018,67,60,2018,0
Teressa,Mccabe,320784405,69,62,2016,1
Gusta,Kessler,277687905,63,89,2016,1
Amanda,Emery,200194411,75,84,2020,1
Pamelina,Bowling,317149865,70,64,2018,0
Meridith,Hinkle,308447807,66,85,2019,0
Lurlene,Welsh,279759831,67,77,2020,1
Jacqueline,Pagan,213226439,58,75,2019,1
Crystal,Goldberg,303808759,40,98,2017,0
Ursa,Goins,265244593,85,67,2017,1
Pepita,Crouch,248457350,45,60,2016,1
Dolores,Cuevas,302696391,77,75,2019,0
Conny,Quinones,305424235,94,96,2018,0
Olivie,Mcdermott,273902507,88,100,2017,0
Dre,Hendrickson,232937811,75,68,2017,1
Melodie,Samuels,219334899,78,62,2019,0
Dasi,Denton,204800489,91,83,2017,0
Sharia,Bergeron,223985771,41,,2017,1
Beilul,Lam,309708924,40,73,2019,0
Kinna,Ivey,308057122,61,77,2019,0
Lyda,Locke,320589212,91,64,2020,1
Adelina,Haines,293351251,93,70,2017,1
Daphne,Thurman,235559866,90,62,2016,1
Hestia,Snell,230326808,67,86,2017,1
Dorolisa,Hoskins,270137303,90,97,2016,0
Sayre,Byrne,211820800,41,93,2019,0
Bambie,Milton,326668607,54,91,2018,1
Jyoti,Winston,329713579,67,67,2018,0
Emogene,Arthur,275607262,82,71,2019,1
Blakelee,Arias,248061686,96,69,2020,0
Timi,Stanford,243157903,80,63,2018,0
Ynez,Roe,270624939,77,65,2019,0
Queenie,Corbin,213179896,95,,2018,1
Maggi,Beltran,260479253,74,68,2016,0
Pammie,Chappell,316806222,91,78,2019,0
Tabatha,Hurt,238091605,45,83,2019,1
Maurise,Downey,226178180,87,70,2018,0
Dulcinea,Dooley,255451045,75,91,2019,1
Concettina,Tuttle,261211477,94,98,2020,0
Cristionna,Couch,257415031,94,87,2019,0
Betti,Payton,206796005,96,88,2019,0
Dacey,Mcelroy,251024991,42,91,2016,0
